user id,Week number,Adherence_propensity,Age_band,BMI,Budjet_SAR_per_day,Cooking_skill,Current_fitness_level,Days_per_week,Primary_goal,Sex,Sleep_hours
P13,Week_2026_09,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.31
P13,Week_2026_10,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.25
P13,Week_2026_11,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.1
P13,Week_2026_12,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,6.97
P13,Week_2026_13,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,6.99
P13,Week_2026_14,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.21
P13,Week_2026_15,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.34
P13,Week_2026_16,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.41
P13,Week_2026_17,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.41
P13,Week_2026_18,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.4
P13,Week_2026_19,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.6
P13,Week_2026_20,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.66
P13,Week_2026_21,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.52
P13,Week_2026_22,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.37
P13,Week_2026_23,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.48
P13,Week_2026_24,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.73
P13,Week_2026_25,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.61
P13,Week_2026_26,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.67
P13,Week_2026_27,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.76
P13,Week_2026_28,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,8
P13,Week_2026_29,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,7.9
P13,Week_2026_30,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,8.09
P13,Week_2026_31,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,8.22
P13,Week_2026_32,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,8.47
P13,Week_2026_33,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,8.7
P13,Week_2026_34,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,8.92
P13,Week_2026_35,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.18
P13,Week_2026_36,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.23
P13,Week_2026_37,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.09
P13,Week_2026_38,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.19
P13,Week_2026_39,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.36
P13,Week_2026_40,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.51
P13,Week_2026_41,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.67
P13,Week_2026_42,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.89
P13,Week_2026_43,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,9.92
P13,Week_2026_44,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,10.01
P13,Week_2026_45,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,10.3
P13,Week_2026_46,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,10.13
P13,Week_2026_47,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,10.22
P13,Week_2026_48,0.78,30–44,Normal,,intermediate,Intermediate,5,endurance,M,10.3
P14,2025-W46,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2025-W47,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7.1
P14,2025-W48,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2025-W49,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2025-W50,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2025-W51,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.8
P14,2025-W52,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.7
P14,2026-W01,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.8
P14,2026-W02,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W03,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.8
P14,2026-W04,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W05,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.8
P14,2026-W06,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7.1
P14,2026-W07,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W08,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7.1
P14,2026-W09,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W10,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W11,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W12,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.8
P14,2026-W13,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.7
P14,2026-W14,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W15,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W16,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7.1
P14,2026-W17,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W18,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W19,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W20,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7.1
P14,2026-W21,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W22,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W23,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W24,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W25,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W26,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W27,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W28,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W29,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W30,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W31,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W32,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W33,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W34,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W35,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W36,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W37,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W38,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W39,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W40,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W41,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W42,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W43,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.8
P14,2026-W44,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,6.9
P14,2026-W45,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7.1
P14,2026-W46,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W47,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,2026-W48,0.75,30–44,,50,intermediate,Intermediate,4,recomposition,F,7
P14,Week_2025_46,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.05
P14,Week_2025_47,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,6.94
P14,Week_2025_48,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.03
P14,Week_2025_49,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.29
P14,Week_2025_50,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.24
P14,Week_2025_51,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.23
P14,Week_2025_52,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.48
P14,Week_2026_01,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.72
P14,Week_2026_02,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,7.9
P14,Week_2026_03,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.1
P14,Week_2026_04,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.27
P14,Week_2026_05,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.08
P14,Week_2026_06,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.29
P14,Week_2026_07,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.34
P14,Week_2026_08,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.59
P14,Week_2026_09,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.52
P14,Week_2026_10,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.64
P14,Week_2026_11,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,8.72
P14,Week_2026_12,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9
P14,Week_2026_13,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.09
P14,Week_2026_14,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.3
P14,Week_2026_15,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.4
P14,Week_2026_16,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.37
P14,Week_2026_17,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.6
P14,Week_2026_18,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.87
P14,Week_2026_19,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.75
P14,Week_2026_20,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.76
P14,Week_2026_21,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.89
P14,Week_2026_22,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.94
P14,Week_2026_23,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.08
P14,Week_2026_24,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.95
P14,Week_2026_25,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.83
P14,Week_2026_26,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.65
P14,Week_2026_27,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.64
P14,Week_2026_28,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.81
P14,Week_2026_29,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,9.94
P14,Week_2026_30,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.11
P14,Week_2026_31,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.19
P14,Week_2026_32,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.29
P14,Week_2026_33,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.34
P14,Week_2026_34,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.28
P14,Week_2026_35,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.4
P14,Week_2026_36,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.56
P14,Week_2026_37,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.71
P14,Week_2026_38,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.67
P14,Week_2026_39,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.93
P14,Week_2026_40,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,10.83
P14,Week_2026_41,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.02
P14,Week_2026_42,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.23
P14,Week_2026_43,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.17
P14,Week_2026_44,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.47
P14,Week_2026_45,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.34
P14,Week_2026_46,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.61
P14,Week_2026_47,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.75
P14,Week_2026_48,0.75,30–44,Normal,,intermediate,Intermediate,4,recomposition,F,11.7
P15,2025-W46,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,7
P15,2025-W47,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2025-W48,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2025-W49,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2025-W50,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2025-W51,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.3
P15,2025-W52,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.33
P15,2026-W01,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.4
P15,2026-W02,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.3
P15,2026-W03,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.47
P15,2026-W04,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.4
P15,2026-W05,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.3
P15,2026-W06,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.3
P15,2026-W07,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,7.1
P15,2026-W08,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.8
P15,2026-W09,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W10,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W11,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W12,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.4
P15,2026-W13,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W14,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W15,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W16,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W17,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W18,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W19,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W20,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W21,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W22,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.4
P15,2026-W23,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W24,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.4
P15,2026-W25,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W26,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W27,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W28,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W29,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W30,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W31,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W32,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W33,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W34,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W35,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W36,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W37,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W38,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W39,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W40,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W41,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,2026-W42,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.6
P15,2026-W43,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W44,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W45,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W46,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W47,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.5
P15,2026-W48,0.65,30–44,,35,intermediate,Intermediate,4,fat_loss,M,6.7
P15,Week_2025_46,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.03
P15,Week_2025_47,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.08
P15,Week_2025_48,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.13
P15,Week_2025_49,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.02
P15,Week_2025_50,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,6.83
P15,Week_2025_51,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.05
P15,Week_2025_52,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.11
P15,Week_2026_01,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,6.93
P15,Week_2026_02,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.13
P15,Week_2026_03,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.2
P15,Week_2026_04,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.44
P15,Week_2026_05,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.45
P15,Week_2026_06,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.66
P15,Week_2026_07,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.81
P15,Week_2026_08,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.9
P15,Week_2026_09,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.76
P15,Week_2026_10,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8
P15,Week_2026_11,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.88
P15,Week_2026_12,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.87
P15,Week_2026_13,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.14
P15,Week_2026_14,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.99
P15,Week_2026_15,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.88
P15,Week_2026_16,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.76
P15,Week_2026_17,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.55
P15,Week_2026_18,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.59
P15,Week_2026_19,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.55
P15,Week_2026_20,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.54
P15,Week_2026_21,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.66
P15,Week_2026_22,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.8
P15,Week_2026_23,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.9
P15,Week_2026_24,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.9
P15,Week_2026_25,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.14
P15,Week_2026_26,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.99
P15,Week_2026_27,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.09
P15,Week_2026_28,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,7.93
P15,Week_2026_29,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.15
P15,Week_2026_30,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.4
P15,Week_2026_31,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.22
P15,Week_2026_32,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.02
P15,Week_2026_33,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.3
P15,Week_2026_34,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.13
P15,Week_2026_35,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.13
P15,Week_2026_36,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8
P15,Week_2026_37,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.17
P15,Week_2026_38,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.43
P15,Week_2026_39,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.42
P15,Week_2026_40,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.52
P15,Week_2026_41,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.53
P15,Week_2026_42,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.48
P15,Week_2026_43,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.29
P15,Week_2026_44,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.41
P15,Week_2026_45,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.62
P15,Week_2026_46,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.86
P15,Week_2026_47,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.79
P15,Week_2026_48,0.65,30–44,Overweight,,intermediate,Intermediate,4,fat_loss,M,8.73
P16,2025-W46,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.6
P16,2025-W47,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.6
P16,2025-W48,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.5
P16,2025-W49,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.5
P16,2025-W50,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.5
P16,2025-W51,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.3
P16,2025-W52,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.3
P16,2026-W01,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.2
P16,2026-W02,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6
P16,2026-W03,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6
P16,2026-W04,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W05,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W06,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W07,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W08,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W09,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W10,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.6
P16,2026-W11,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W12,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W13,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.5
P16,2026-W14,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.6
P16,2026-W15,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.7
P16,2026-W16,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.8
P16,2026-W17,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.9
P16,2026-W18,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6
P16,2026-W19,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.2
P16,2026-W20,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.1
P16,2026-W21,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.2
P16,2026-W22,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.3
P16,2026-W23,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.5
P16,2026-W24,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.6
P16,2026-W25,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.7
P16,2026-W26,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.4
P16,2026-W27,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.5
P16,2026-W28,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.3
P16,2026-W29,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6.1
P16,2026-W30,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.8
P16,2026-W31,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.9
P16,2026-W32,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6
P16,2026-W33,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,6
P16,2026-W34,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.9
P16,2026-W35,0.55,30–44,,30,beginner,Beginner,4,fat_loss,F,5.7
